group,Escherichia/Shigella,Veillonella,Bacillus,Arthrobacter,Plesiomonas,Paracoccus,Ralstonia,Prevotella,Victivallis,Acetanaerobacterium,Erysipelotrichaceae_incertae_sedis,Gardnerella,Coprobacillus,Pseudoflavonifractor,Delftia,Bilophila,Paraprevotella,Stenotrophomonas,Alteromonas,Enhydrobacter,Campylobacter,Dorea,Pseudocitrobacter,Anaerostipes,Marinobacter,Terrisporobacter,Rothia,Lautropia,Flavonifractor,Slackia,Psychrobacter,Weissella,Methylophaga,Clostridium_XlVb,Mycoplasma,Anaerococcus,Clostridium_III,Enterobacter,Barnesiella,Lactobacillus,Limnohabitans,Sphingopyxis,Atopobium,Clostridium_XVIII,Sphingobium,Coprococcus,Senegalimassilia,Holdemania,Polaromonas,Klebsiella,Vulcaniibacterium,Paraeggerthella,Gordonibacter,Shinella,Negativicoccus,Howardella,Micrococcus,Devosia,Lachnospira,Actinomyces,Treponema,Luteimonas,Robinsoniella,Alloprevotella,Catonella,Kocuria,Desulfovibrio,Cloacibacillus,Comamonas,Pelomonas,Rummeliibacillus,Cellulosilyticum,Adlercreutzia,Eikenella,Methylobacterium,Tepidimonas,Flavobacterium,Coprobacter,Ruminococcus2,Oribacterium,Rhodococcus,Leptotrichia,Aggregatibacter,Abiotrophia,Peptoniphilus,Brachybacterium,Faecalibacterium,Dialister,Anaerosporobacter,Selenomonas,Alcanivorax,Cronobacter,Lachnoanaerobaculum,Ottowia,Bacteroides,Stomatobaculum,Porphyrobacter,Romboutsia,Acinetobacter,Helicobacter,Vibrio,Enterococcus,Mobilitalea,Succinivibrio,Hydrogenoanaerobacterium,Hyphomicrobium,Chitinimonas,Lacihabitans,Cloacibacterium,Hydrogenophaga,Paenibacillus,Moryella,Intestinibacter,Xenophilus,Parvimonas,Zoogloea,Megamonas,Ramlibacter,Sutterella,Roseovarius,Phascolarctobacterium,Blastococcus,Rhodoluna,Butyrivibrio,Moraxella,Roseburia,Tsukamurella,Cellvibrio,Cetobacterium,Haemophilus,Roseomonas,Faecalitalea,Odoribacter,Serratia,Oxalobacter,Pantoea,Elizabethkingia,Leuconostoc,Propionispira,Buttiauxella,Raoultella,Methyloversatilis,Leifsonia,Microbacterium,Terrimonas,Obesumbacterium,Algoriphagus,Pyramidobacter,Arcobacter,Filifactor,Christensenella,Catenibacterium,Finegoldia,Neisseria,Ezakiella,Acidaminococcus,Shuttleworthia,Acetatifactor,Isoptericola,Hydrogenophilus,Aquabacterium,Mitsuokella,Catabacter,Thiothrix,Fretibacterium,Cardiobacterium,Massilia,Brevibacterium,Salinihabitans,Herpetosiphon,Burkholderia,Sphingorhabdus,Lawsonia,Anaeroglobus,Gordonia,Phyllobacterium,Porphyromonas,Caulobacter,Gemella,Melaminivora,Faecalicoccus,Clostridium_sensu_stricto,Pseudorhodobacter,Pseudobutyrivibrio,Lysobacter,Peptococcus,Lachnospiracea_incertae_sedis,Chryseobacterium,Undibacterium,Oceanobacillus,Clostridium_IV,Lactococcus,Tannerella,Thiopseudomonas,Pseudoxanthomonas,Holdemanella,Phocaeicola,Murdochiella,Thalassospira,Pelagibius,Novosphingobium,Parabacteroides,Butyricicoccus,Collinsella,Marivita,Leucobacter,Granulicatella,Eisenbergiella,Succinatimonas,Oscillibacter,Lactonifactor,Rhizobium,Schwartzia,Alistipes,Diplorickettsia,Coprothermobacter,Akkermansia,Erysipelothrix,Saccharopolyspora,Sphingobacterium,Cnuella,Butyricimonas,Capnocytophaga,Megasphaera,Corynebacterium,Nocardioides,Ruminococcus,Scardovia,Bulleidia,Alloscardovia,Halobacteriovorax,Geodermatophilus,Dermacoccus,Bosea,Nitrosospira,Intestinimonas,Azoarcus,Pseudoramibacter,Gemmiger,Brevibacillus,Skermanella,Thermicanus,Bdellovibrio,Brevundimonas,Centipeda,Aquihabitans,Sphingomonas,Bradyrhizobium,Phenylobacterium,Clostridium_XlVa,Shewanella,Gemmobacter,Hyphomonas,Luteolibacter,Actinobacillus,Allisonella,Allobaculum,Schlegelella,Youngiibacter,Sandaracinobacter,Pseudonocardia,Anaerofilum,Olsenella,Bifidobacterium,Mucispirillum,Tepidimicrobium,Turicibacter,Exiguobacterium,Aureimonas,Piscicoccus,Fusicatenibacter,Blautia,Rhodobacter,Kinneretia,Acidovorax,Chitinilyticum,Fusobacterium,Pasteurella,Parasutterella,Streptomyces,Aestuariibacter,Mucilaginibacter,Citrobacter,Alkanindiges,Geobacillus,Flavisolibacter,Eggerthella,Peptostreptococcus,Anaerotruncus,Methanobrevibacter,Eubacterium,Proteus,Propionibacterium,Solobacterium,Hungatella,Staphylococcus,Streptococcus,Morganella,Clostridium_XI,Elusimicrobium,Sneathia,Aeromonas,Pseudomonas
yCRC(huadong cohort),9.298790562,0.052871588,0.009913423,0.006608949,0,0,0,0.261053466,0,0,0.059480537,0,0,0.013217897,0,3.155772917,0.842640936,0.089220805,0,0,0,2.280087238,0,0.406450334,0,0.033044743,0.006608949,0,1.004560174,0,0,0,0,0.168528187,0,0,0,0,0.003304474,0.006608949,0,0,0.02313132,1.206133104,0,0.492366664,0,0.158614764,0,0.006608949,0,0,0.026435794,0,0,0,0,0,0,0.109047651,0,0,0,0.003304474,0,0,0.416363757,0.019826846,0,0,0,0,0,0,0,0,0,0,4.242944947,0.003304474,0,0,0,0.013217897,0.019826846,0,5.257418545,0.019826846,0.003304474,0,0,0,0.006608949,0,15.45172163,0,0,0.042958165,0,0.003304474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003304474,0,0.095829753,0,0.095829753,0,2.544445179,0,0,0,0,1.493622365,0,0,0,0.04626264,0,0.019826846,0.300707157,0,0,0,0,0.003304474,0,0,0,0,0,0,0,0,0,0,0,0,0.036349217,0,0,0,0,0.003304474,0,0,0,0,0,0,0.02313132,0,0,0.006608949,0,0,0,0,0.003304474,0,0,0.003304474,0,0,0,0,0.165223713,0,0,0.052871588,0,0,0,0,17.53684489,0,0,0,0.413059282,0.003304474,0,0,0,0,0,0,0,0,0,5.154979843,0,1.318485229,0,0,0.049567114,0.056176062,0,0.145396867,0.006608949,0,0,1.463882096,0,0,2.389134889,0,0,0,0,0.019826846,0,0,0,0,0.049567114,0.013217897,0,0,0,0,0,0,0,0.003304474,0,0,0.026435794,0,0,0,0,0,0,0,0.003304474,0,0,5.739871786,0,0,0,0,0,0,0,0,0,0,0,0,0,4.831141365,0,0,0,0,0,0,0.307316106,5.881964179,0,0,0,0,1.681977397,0,0.003304474,0,0,0,0,0,0,0,0.082611856,0.231313198,0.13217897,0,1.143348093,0,0,0.006608949,0.026435794,0,0.819509616,0.337056374,0,0,0,0,0
yCRC(huadong cohort),42.51833741,12.07334963,0,0,0,0,0,0.298288509,0,0,0,0,0,0.009779951,0,0.012224939,0.002444988,0.039119804,0,0,0,0.034229829,0.017114914,0.019559902,0,0.002444988,0,0,0.012224939,0,0,0,0,0.04400978,0,0,0,0.029339853,0.012224939,0.007334963,0,0,0,0.004889976,0,0.036674817,0,0.002444988,0,1.831295844,0,0,0,0,0,0,0,0,0,0.009779951,0,0,0.256723716,0.029339853,0,0,0.053789731,0,0,0,0,0,0,0.017114914,0,0,0,0,0.063569682,0.007334963,0,0,0,0,0.002444988,0,0.73594132,0.029339853,0,0,0,0,0,0,29.89242054,0,0,0.166259169,0,0,0,0.215158924,0,0,0,0,0,0,0,0,0,0,2.530562347,0,0.014669927,0,0.112469438,0,0.002444988,0,0.056234719,0,0,0,0,0.070904645,0,0,0,0.004889976,0,0,0.004889976,0,0,0,0,0,0,0.058679707,0,0,0,0,0,0,0,0,0,0.002444988,0,0,0,0.002444988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004889976,0,0,5.386308068,0,0,0,0,0.227383863,0,0,0,0.017114914,0,0,0,0,0.002444988,0,0,0,0,0,0.017114914,0,0.004889976,0,0,0.007334963,0,0,0.056234719,0,0,0,0.014669927,0,0.002444988,0.215158924,0,0,0,0,0.007334963,0,0,0,0,0.068459658,0,0,0,0,0,0,0,0,0.004889976,0,0,0.095354523,0,0,0,0,0,0,0,0.002444988,0,0,0.344743276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048899756,0,0.004889976,0,0,0,0,0.007334963,0.102689487,0,0,0,0,0.004889976,0,0.002444988,0,0,0,0.518337408,0,0,0,0,0.085574572,0,0,0.053789731,0,0,0.002444988,0.002444988,0,0.762836186,0,0.102689487,0,0,0.474327628,0
yCRC(huadong cohort),0.142617184,0.123601559,0,0,0,0,0,2.643171806,0,0,0,0,0,0.006338542,0,1.197984344,0.431020822,0.006338542,0,0,0.164802079,1.033182265,0,1.758945267,0,0,0,0,0.057046874,0,0,0,0,2.208981713,0,0.012677083,0,0,8.579215922,0,0,0,0.003169271,0.057046874,0,1.993471302,0,0,0,0.012677083,0,0,0,0,0,0.003169271,0,0,0.012677083,0.006338542,0,0,0,0.006338542,0.006338542,0,0.003169271,0,0,0,0,0,0,0,0,0,0,0,4.249992077,0.003169271,0,0.009507812,0,0,0.009507812,0,21.34503851,2.70021868,0,0.003169271,0,0,0.022184895,0,19.13605679,0,0,0.025354166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050708332,0,1.327924445,0,0.015846354,0,0,0,1.004658828,0,0,0,0,3.84115615,0,0,0,0.022184895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003169271,0,0,0,0,0,0,0,0,0,0.003169271,0,0,0,0,0,0,0,0,0.003169271,0,0,0,0,0,0,0,0.009507812,0,0,0.006338542,0,0.006338542,0,0.006338542,2.006148385,0,0,0,0.434190093,0,0,0,0,0.04120052,0,0,0,0,0,0.732101543,0,0.120432289,0,0,0.047539061,0.003169271,0,3.242163978,0,0,0,0.605330713,0,0,4.373593636,0,0,0,0,0,0,0.019015625,0,0,0.16797135,0,0,0,0,0,0,0,0,0.015846354,0,0,3.562260324,0,0,0,0,0,0.003169271,0,0,0,0,1.039520806,0,0,0,0,0,0.199664057,0,0,0,0,0,0.025354166,0,0.221848953,0,0,0.003169271,0,0,0,0.079231769,1.717744747,0,0,0,0,0.450036447,0,0,0,0,0,0,0,0,0,0.019015625,6.031122239,0.047539061,0,0.256710931,0,0,0.098247393,0.003169271,0,0.158463538,0,0,0,0,0,0
yCRC(huadong cohort),0.354449958,0.006444545,0,0.006444545,0,0,0,0.038667268,0,0,0.032222723,0,0.006444545,0.019333634,0,0.006444545,0,0.006444545,0,0,0,0.006444545,0,0,0,0.019333634,0,0,2.481149707,0,0,0,0,0.064445447,0,0,0,0,0,0.006444545,0,0,0,0.238448154,0,0,0,0,0,0.174002707,0,0,0,0,0,0,0,0,0,0.006444545,0,0,0,0,0,0,0.006444545,0,0,0,0,0,0,0,0,0,0,0,1.121350777,0,0,0,0,0,0,0,59.61848295,0.94734807,0,0,0,0,0,0,16.85892892,0,0,0.148224528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509119031,0,0.006444545,0,0.019333634,0,0,0,0.006444545,0,0,0,0,0.045111813,0,0,0,0,0,0,0,0,0,0,0,0,0.006444545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012889089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006444545,0,0,0,0,4.814074886,0,0,0,0.251337243,0,0,0,0,0,0,0,0,0,0,0.670232648,0,0.012889089,0,0,0,0,0,1.114906232,0.012889089,0,0,0,0,0,0.038667268,0,0,0,0,0,0,0,0,0,0.064445447,0,0,0,0,0,0,0,0,0.006444545,0,0,0.038667268,0,0,0,0,0,0,0,0,0,0,2.384481536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012889089,0,0,0,0,0,0,0.012889089,7.024553715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199780885,0.025778179,0.006444545,0,0.012889089,0,0,0.012889089,0.41245086,0,0.051556358,0.032222723,0,0,0,0,0
yCRC(huadong cohort),0.282656976,0.121138704,0,0,0,0,0,41.13331987,0,0,0.006729928,0,0,0.040379568,0,0.087489064,0.26919712,0.006729928,0,0,0,0.262467192,0,0.222087624,0,0,0.06729928,0,0.10094892,0.03364964,0,0,0,1.319065886,0,0,0,0,0.006729928,0,0,0,0,0.275927048,0,0.464365031,0,0.006729928,0,0,0,0,0,0,0,0,0,0,0,0.013459856,0,0,0,0.020189784,0,0,0.006729928,0,0,0,0,0,0,0,0,0,0,0.080759136,1.379635238,0,0,0,0,0,0,0,25.86984319,0.020189784,0,0,0,0,0,0,13.46658591,0,0,0.03364964,0,0,0,0,0,0,0.006729928,0,0,0,0,0,0,0,0,0,0.107678848,0,2.072817821,0,0,0,0.403795679,0,0,0,0,0.249007336,0,0,0,0.437445319,0,0,0.275927048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006729928,0,0,0,0,0,0,0,0.020189784,0,0,0,0,0,0,0,0.545124167,0,0,0,0.053839424,0.026919712,0,0,0,0,0,0,0,0,0,0.403795679,0,0.047109496,0,0,0.047109496,0.026919712,0,1.009489198,0,0,0,0.969109631,0,0,0.060569352,0,0,0,0,0.672992799,0,0,0.013459856,0,0.047109496,0,0,0,0,0,0,0,0,0.215357696,0,0,2.94770846,0,0,0,0,0.006729928,0,0,0.006729928,0,0,1.413284878,0,0,0,0,0,0,0,0,0,0,0,0.006729928,0,0.087489064,0,0,0,0,0,0,0,0.403795679,0,0,0,0,0.154788344,0,0.020189784,0,0,0,0,0,0,0,0.006729928,0.080759136,0.006729928,0,0.181708056,0,0,0,0.03364964,0,1.319065886,0,0,0,0,0.006729928,0
yCRC(huadong cohort),63.58479982,0.02077663,0,0,0,0,0,4.79732397,0,0,0,0,0,0,0,0.004155326,0,0.037397935,0,0,0,0.297105815,0,0,0,0,0.010388315,0,0.043630924,0,0,0,0,0.056096902,0,0,0,0.018698967,0,0.024931957,0,0,0.010388315,0.617065924,0,0.793667283,0,0.02700962,0,1.082462446,0,0,0,0,0,0,0,0,0,0.062329891,0,0,0,2.15661424,0,0,0.004155326,0,0.093494837,0,0,0,0,0,0,0,0,0,0.21815462,0.008310652,0,0,0,0.002077663,0,0,3.625522013,0.008310652,0,0,0,0,0.002077663,0,7.743450167,0,0,0.290872826,0,0.002077663,0,0.004155326,0,0,0,0,0,0,0,0,0,0,0.012465978,0,0,0,0.02077663,0,0.002077663,0,1.188423262,0,0,0,0,0.070640544,0,0,0,0.022854293,0,0,0.043630924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002077663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002077663,0,0.006232989,0,0,0.018698967,0,0,0,0,2.397623153,0,0,0,0.091417174,0,0,0,0,0.8601525,0,0,0,0,0,0.353202718,0,0.563046685,0,0,0.002077663,0.010388315,0,0.006232989,0,0,0,0.130892772,0,0,0.220232283,0,0,0,0,0.006232989,0,0,0.004155326,0,0.004155326,0,0,0,0,0,0,0,0,0,0,0,0.247241902,0,0,0,0,0,0,0,0,0,0,2.185701523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097650163,0,0,0.38229,0,0,0,0.108038478,2.256342066,0,0,0,0,2.343603914,0,0,0,0,0,0,0,0,0,0.016621304,0.049863913,0.002077663,0,0.022854293,0,0,0.008310652,0.008310652,0,0.583823316,0,0,0,0,0,0
yCRC(huadong cohort),2.491187958,0.231018386,0,0.007144899,0,0,0,0.014289797,0,0,0.028579594,0,0.004763266,0.002381633,0,0.247689816,0.345336763,0.054777555,0,0,0.004763266,0.250071449,0,0.007144899,0,0,0.014289797,0,0.147661237,0.002381633,0,0.028579594,0,0.01667143,0,0,0,0.195293893,0.028579594,0.002381633,0,0,0.147661237,0.090502048,0,0.133371439,0,0,0,5.032390207,0,0,0.011908164,0,0,0.002381633,0,0,0,0.297704106,0,0,0,0.004763266,0,0,0.090502048,0,0,0,0,0,0,0,0.002381633,0,0,0,0.969324569,0.030961227,0,0,0,0,0,0,0.164332666,0.076212251,0,0,0,0,0,0.004763266,3.910641136,0,0,0.03334286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01667143,0,0,0,42.98370963,0,0,0,2.524530818,0,0,0,0,4.084500333,0,0,0,0,0,0.004763266,0.004763266,0,0.002381633,0,0,0.021434696,0,0,0.004763266,0,0,0,0,0,0,0,0,0,0,0.002381633,0,0,0,0,0,0,0,0,0,0.002381633,0,0,0.002381633,0,0,0,0,0,0,0,0,0.004763266,0,0,0,0,0.06668572,0,0,0.526340859,0,0,0,0,4.999047347,0,0,0,0.076212251,0,0,0,0,0,0,0,0,0,0,0.216728589,0,0.73592455,0,0,0.019053063,0,0,0.026197961,0,0,0.004763266,0.10002858,0,0,0.01667143,0,0,0,0,0,0,3.489092122,0.002381633,0,0.004763266,0,0,0,0,0,0,0,0,0.011908164,0,0,0.019053063,0,0,0,0,0,0,0.002381633,0,0,0,0.935981709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304849004,0,0,0.002381633,0,0,0,0.014289797,2.00771649,0,0,0,0,0.328665333,0,0.007144899,0,0,0,0.05001429,0,0,0,0.10002858,0.002381633,0.007144899,0,0.254834715,0,0,0.023816328,0.030961227,0,20.82499762,0,0,0,0,0,0
yCRC(huadong cohort),78.84487415,0.011743062,0,0.001957177,0,0,0,0.005871531,0,0,0.001957177,0,0,0,0,0.604767683,0.168317219,0.005871531,0,0,0,0.25834736,0.440364818,0.23877559,0,0,0,0,0.113516264,0,0,0,0,0.544095197,0,0,0,0.009785885,0.091987317,0,0,0,0,0.050886601,0,0.013700239,0,0.017614593,0,0.072415548,0,0,0,0,0,0,0,0,0,0.007828708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262261714,0,0,0,0,0,0,0,0.086115787,0.011743062,0.003914354,0,0,0.001957177,0,0,3.239127882,0,0,0.041100716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957177,0,0,0,0.017614593,0,0,0,1.481582965,0,0,0,0,0.530394958,0,0,0,0.003914354,0,0,0.001957177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957177,0,0,0.009785885,0,0,0,0,1.270207852,0,0,0,0.046972247,0,0,0,0,0,0,0,0,0,0,0.287705014,0,0.001957177,0,0,0,0,0,0.029357655,0,0,0,0.062629663,0,0,0.166360042,0,0,0,0,0.01957177,0,0.001957177,0,0,0.066544017,0,0,0,0,0,0,0,0,0.005871531,0,0,0.499080127,0,0,0,0,0,0,0,0,0,0,1.211492543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01957177,0,0,0,0,0,0,0.033272008,0.526480604,0,0,0,0,0.420793048,0,3.16279798,0,0,0,2.493443457,0,0,0,0.015657416,0.003914354,0,0,0.225075351,2.158766196,0,0.001957177,0.027400478,0,0.039143539,0,0,0,0,0,0
oCRC(huadong cohort),11.33264729,0.213532287,0,0,0.172369437,0.005145356,0.007718034,0.012863391,0,0,0.012863391,0.010290713,0.005145356,0.020581425,0,0.002572678,0,0.005145356,0,0.002572678,0,0.162078724,0,2.883972215,0,0,0,0,2.194494469,0,0,0,0,0.128633908,0,0,0,0.005145356,0.018008747,0.09776177,0,0.002572678,0.02829946,0.061744276,0,0.002572678,0,0,0,0.246977103,0,0,0,0.005145356,0,0,0,0,0,0.054026241,0,0,0.007718034,0.012863391,0,0,2.302546951,0,0,0.002572678,0,0,0,0.002572678,0.002572678,0,0,0,0.025726782,0.002572678,0,0,0,0,0.002572678,0,0.174942115,0.012863391,0,0,0,0,0.002572678,0,30.42963725,0,0,0.185232827,0.007718034,0.002572678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007718034,0,0,0,15.74221765,0,0,0,0,0.030872138,0,0,0,0.020581425,0,0,0.005145356,0,0,0,0,0,0.023154103,0,0,0,0,0,0,0,0,0,0,0,0,0.002572678,0,0,0,0,0,0.023154103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002572678,0,0.079753023,0,0,0.108052483,0,0,0,0,3.051196295,0,0,0,0.02829946,0.002572678,0,0,0,0,0,0,0,0,0,2.016979676,0,0.007718034,0,0,0.005145356,0,0,0.087471057,0,0,0.005145356,0.020581425,0,0,0.046308207,0,0,0,0,0,0,0.007718034,0.020581425,0,0.023154103,0,0,0,0,0,0,0,0,0.005145356,0,0,0.051453563,0.002572678,0,0,0,0,0,0,0,0,0,20.37046565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020581425,0,0,0,0,0,0,0,0.856701827,0,0,0,0,3.079495755,0,0.681759712,0,0,0,0,0,0,0,0.036017494,0.033444816,0,0,0.048880885,0.216104965,0,0,0.200668896,0.002572678,0.473372781,0.738358631,0.941600206,0,0,0,0
oCRC(huadong cohort),4.666200978,0.007983235,0,0,0,0,0,2.141502844,0,0.001995809,0,0,0.001995809,0.005987426,0,0,0.001995809,0.011974853,0,0,0,0.109769484,0,0.013970662,0,0.003991618,0,0,2.187406446,0,0,0,0,0.041911985,0,0,0,0,0.007983235,0.007983235,0,0,0,0.019958088,0,0.029937132,0,0,0,0.04989522,0,0.011974853,0,0,0,0,0,0,0,0.01596647,0,0,0,0.007983235,0,0,0.019958088,0,0,0,0,0,0,0,0,0,0,0,0.035924558,0,0,0,0,0.001995809,0,0,4.151282307,41.05977447,0,0,0,0,0.011974853,0,27.06117154,0,0,0.147689851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463027642,0,0,0,0.023949706,0,0.003991618,0,0.007983235,0,0,0,0,0.938030137,0,0,0,0.055882646,0,0,0,0,0,0,0,0,0.003991618,0,0,0,0,0,0,0,0,0.293383894,0,0,0,0,0,0,0,1.578684762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001995809,0,0,0.037920367,0,0,0,0,0.01596647,0,0,0.073844926,0,0,0,0,0.119748528,0,0,0,0.029937132,0,0,0,0,0,0,0,0,0,0,2.750224528,0.027941323,0.129727572,0,0,0.001995809,0.001995809,0,0.021953897,0,0,0,0,0,0,0.009979044,0,0,0,0,0.005987426,0,0.013970662,0,0,0.045903602,0,0,0,0,0,0,0,0,0,0,0,0.013970662,0,0,0,0,0,0,0,0,0,0,0.68256661,0,0,0,0,0,0.001995809,0,0,0,0,0,0,0,0.027941323,0,0,0,0,0,0,0.009979044,0.478994112,0,0,0,0,0.538868376,0,9.106875561,0,0,0,0.005987426,0,0,0,0,0,0,0,0.007983235,0.389182716,0,0.003991618,0.001995809,0,0.03392875,0,0.19958088,0,0,0,0
oControl(huadong cohort),0.05982906,0.023931624,0.034188034,0,0,0,0.001709402,5.184615385,0,0,0,0,0,0,0.022222222,0.027350427,0.030769231,0,0,0,0,0.188034188,0,0.017094017,0,0.005128205,0.015384615,0,0.008547009,0,0,0.003418803,0,0.075213675,0,0,0,0.001709402,0.013675214,0.068376068,0.001709402,0,0.001709402,0.162393162,0,0.247863248,0.042735043,0,0.01025641,0,0,0,0,0.005128205,0,0,0.001709402,0,0.01025641,0.037606838,0,0,0,0,0,0,0.145299145,0,0,0,0,0,0.005128205,0,0.003418803,0,0,0,0.304273504,0,0,0,0,0,0,0.013675214,9.839316239,4.863247863,0,0,0,0,0.003418803,0,1.302564103,0,0,0.042735043,0.001709402,0,0.001709402,0,0,0,0,0,0,0,0.017094017,0,0,0,0,0,0,0.005128205,52.58290598,0,0.001709402,0.008547009,0.04957265,0,0,0,0,1.376068376,0,0,0.006837607,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0.001709402,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0.001709402,0,0,0,0.006837607,0,0.001709402,0,0,0,0,0,0,0,0.001709402,0.017094017,0,0,0,0,0,0,0.001709402,0,0,0,0.013675214,0.013675214,0,0,0,6.017094017,0,0,0,0.08034188,0,0,0,0,0,0,0,0,0,0,0.035897436,0,0.324786325,0,0,0.008547009,0,0,0.035897436,0,0,0,0.011965812,0,0,0.001709402,0,0,0,0,0.003418803,0,8.673504274,0.001709402,0,0.593162393,0,0,0,0,0,0,0.005128205,0,0.001709402,0.001709402,0,4.41025641,0,0,0,0,0,0,0,0,0,0.001709402,1.011965812,0.006837607,0.013675214,0.001709402,0,0,0.037606838,0,0,0,0,0,0.005128205,0,0.87008547,0,0,0,0,0,0,0.191452991,0.174358974,0,0,0.029059829,0,0,0,0.116239316,0,0,0,0.006837607,0,0,0,0,0,0,0,0.037606838,0.001709402,0,0,0.001709402,0.005128205,0.21025641,0,0,0,0,0.111111111,0.008547009
oControl(huadong cohort),0.212342849,0.006741043,0,0,0,0,0,9.386902154,0.003370521,0,0.006741043,0,0,0.016852607,0,0.185378678,0.350534228,0,0,0.003370521,0,0.208972328,0,0.013482086,0,0,0,0,0.074151471,0,0,0,0,0.367386835,0.016852607,0,0,0,2.153763187,0.030334693,0.010111564,0,0,1.54369881,0.003370521,0.90329974,0.0943746,0.020223129,0,0.003370521,0,0,0,0.016852607,0,0,0,0,0.124709293,0,0,0,0,0,0,0,1.907715124,0,0,0,0,0.003370521,0,0,0,0,0.003370521,0.064039907,0.411203613,0,0,0,0,0,0,0,17.81994675,3.599716876,0,0,0,0,0,0,17.68512589,0,0,0.026964171,0,0,0,0,0,0,0.013482086,0,0,0,0.020223129,0,0,0,0,0,0,0.013482086,7.307290438,0,0,0,0.205601807,0,0,0.016852607,0,2.669452964,0,0,0,0,0,0,0.134820857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003370521,0,0,0,0,0,0,0.006741043,0,0,0,0,0,0.003370521,0,0,0,0,0,0,0,0,0.010111564,0,0.016852607,0,0,0,0,0,0.003370521,0,0,0.057298864,0,0,0,0,8.14317975,0,0,0,0.610064377,0,0,0,0.006741043,0,0,0,0,0,0,1.098789983,0,0.765108362,0,0,0.016852607,0,0,2.015571809,0,0,0,0.862853483,0,0,0.006741043,0,0,0,0,0.812295662,0,0.883076612,0,0,1.041491119,0,0,0,0,0,0,0.003370521,0,0.064039907,0,0,11.79345445,0,0,0,0,0,0,0,0,0,0,1.388654825,0,0,0,0,0,0.033705214,0,0,0,0,0,0.016852607,0,0.535912906,0,0,0,0,0,0,0.552765513,0.320199535,0,0,0.013482086,0,0,0,0.852741919,0,0,0,0.006741043,0,0,0,0,0,0.060669386,0,0.144932421,0,0,0,0,0,0.144932421,0,0,0,0,0.043816778,0
