accession_id,ncbi_taxon_id_644652,ncbi_taxon_id_1654,ncbi_taxon_id_1716,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_156454,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_47670,ncbi_taxon_id_581,ncbi_taxon_id_698776,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_724,ncbi_taxon_id_150022,ncbi_taxon_id_580024,ncbi_taxon_id_117563,ncbi_taxon_id_561,ncbi_taxon_id_44249,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_48736,ncbi_taxon_id_538,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_46123,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1378,ncbi_taxon_id_1253,ncbi_taxon_id_543311,ncbi_taxon_id_76833,ncbi_taxon_id_419014,ncbi_taxon_id_590,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_84162,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_165779,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_177971,ncbi_taxon_id_158846,ncbi_taxon_id_201096,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_44471,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_194,ncbi_taxon_id_482,ncbi_taxon_id_946234,ncbi_taxon_id_1743,ncbi_taxon_id_904,ncbi_taxon_id_123375,ncbi_taxon_id_216851,ncbi_taxon_id_613,ncbi_taxon_id_872,ncbi_taxon_id_1164882,ncbi_taxon_id_100883,ncbi_taxon_id_113286,ncbi_taxon_id_35832,ncbi_taxon_id_970,ncbi_taxon_id_583,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_2129,ncbi_taxon_id_84108,ncbi_taxon_id_40323,ncbi_taxon_id_586,ncbi_taxon_id_264995,ncbi_taxon_id_57493,ncbi_taxon_id_1213720,ncbi_taxon_id_547,ncbi_taxon_id_160674,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_1357,ncbi_taxon_id_577310,ncbi_taxon_id_816,ncbi_taxon_id_2717,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_265975,ncbi_taxon_id_629,ncbi_taxon_id_53335,group
SRR5650103,0.0015360999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576632,0.0,0.0012942000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00013930000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021873,0.0,0.0,0.0242162,0.0,0.0,0.0,0.034749,0.0001081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006621000000000001,0.0019037000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00044810000000000005,0.0,0.0,0.0,0.0007307999999999999,0.0,0.0,0.0,0.0,0.0598851,0.0,0.0,0.0,0.024100999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11693400000000001,0.0938255,0.0,0.0,0.0,0.0,0.0001714,0.0,0.0,0.0,0.0,0.0,0.022161,0.0,0.0,0.0,0.0042543,0.36166200000000004,0.0,0.0,0.0,0.0080062,0.0011264,0.0,0.0,0.0,0.0116452,0.0034094000000000004,0.0,0.0155819,0.0,0.010366799999999999,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019360400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Health
SRR5650031,1.3500000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07699289999999999,0.0,0.0015378,0.0017661999999999999,0.0,0.0,0.0,0.0,0.0,7.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0061070000000000004,0.0416845,0.0,0.0,0.023053900000000002,0.0,0.0,0.0,0.06696,0.0005884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615899999999999,0.0,0.0126734,0.0,0.0,0.0,0.0,5.81e-05,0.0,0.0,0.0,0.0003331,0.0,0.0,0.0,0.0,0.0760182,0.0,0.0,0.0,0.028442699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468877,0.0,0.0,0.0,0.0,0.0,0.0018108,0.0,0.0,0.0,0.0,0.0010909000000000001,0.0,0.0,0.052639,0.057544500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216917,0.0,0.0,0.00023300000000000003,0.0,0.42137099999999994,0.0,0.0,0.0,0.0007518999999999999,0.0004188,0.0,0.0,0.0,0.0082035,0.0230781,0.0,0.010446600000000002,0.0,0.011916200000000002,0.0,0.0,0.0,Health
SRR5650141,0.0003391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017432,0.0007708,0.0027331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007067000000000001,0.0,0.0,0.0,0.04934159999999999,0.0,0.0,0.010353000000000001,0.0,0.0,0.0,0.059057399999999996,0.0003572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048821,0.0,0.0,0.0,0.0,0.0,0.0,0.0002723,0.0,0.0,0.0,0.00020219999999999998,0.0,0.0,0.0025161999999999997,0.0,0.10377,0.0,0.0,0.0,0.0170177,0.0,0.0,0.0,0.0003388,0.0,0.0,0.0,0.0776555,0.0,0.0,0.0,0.0,0.0,0.0025958000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21281300000000003,0.07093250000000001,0.0,0.0015787000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055864999999999995,0.0,2.44e-05,0.0,0.0008399,0.313519,0.0,0.0,0.0,0.001082,0.0012084,0.0,0.0,0.0,0.0063217,0.014343700000000001,0.0,0.0059292,0.0,0.015479,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23782699999999998,1.1300000000000002e-05,0.0025251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-05,0.0,0.0,0.0,0.0,0.020089900000000004,0.0,0.0,0.0318286,0.0,0.0,0.0,0.030539800000000002,0.00013440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002495,0.0,0.0,0.0,0.0,0.0,0.0,0.0011600999999999998,0.0,0.0,0.0,0.0045365,0.0,0.0,0.0,0.0,0.024727700000000002,0.0,0.0,0.0,0.0378272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14660299999999998,0.0,0.0,0.0,0.002653,0.0,0.0029839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08926289999999999,0.0391485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225566,0.0,0.0,0.0,0.0,0.021999499999999998,0.0,0.0,0.0,0.0024804000000000002,0.0,0.0,0.0,0.0,0.07553380000000001,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532857,2.6899999999999997e-05,0.0011553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016195,0.0,0.0,0.0,0.015412200000000001,0.0,0.0,0.0059106,0.0,0.0,0.0,0.019677,0.0008163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008115,0.0,0.0,0.0,0.0,0.0,0.0,0.0038574000000000004,0.0,0.0,0.0,0.0005422999999999999,0.0,0.0,0.006770000000000001,0.0,0.0398953,0.0,0.0,0.0,0.0430311,0.0,0.0,0.0,0.00011650000000000001,0.0,0.0,0.0,0.125189,0.0,0.0,0.0,0.0,0.0,0.0055031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079634,0.31951999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249474,0.0,0.0005036999999999999,0.0,0.0,0.17116900000000002,0.0,0.0,0.0,0.0005947999999999999,0.04597230000000001,0.0,0.0,0.0,0.0071109,0.0014939000000000003,0.0,0.004021,0.0,0.0141101,0.0,0.0,0.0,Health
SRR5650034,0.0005365000000000001,2.2300000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.025171799999999998,0.0005885,0.007619,0.0,0.0,0.0,0.0,0.0,0.0,0.011149500000000001,0.0,0.0,5.88e-05,3.96e-05,0.0,0.0,0.0,0.023948900000000002,0.0,0.0,0.0500994,0.0,0.0,0.0,0.0002242,0.0,5.55e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004446,0.0,0.0,0.0,0.007895800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0019557,0.0,0.0,0.0,0.006795800000000001,0.0,0.0,0.0,0.0,0.0089131,0.0,0.0,0.0,0.0,1.3000000000000003e-06,0.0,0.0,0.0029516,0.0,0.0,0.0,0.149836,0.0,0.0,0.0,0.0059693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542086,0.0,0.0944923,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027056,0.0,0.0039375,0.472545,0.0,2.9999999999999997e-06,0.0,0.0022478,0.010672,0.0,0.0,0.0,0.013776700000000001,0.0,0.0,0.0112936,0.0,0.0298273,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036278599999999994,0.00035680000000000005,6.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036698000000000004,0.0,0.0,0.0,0.011992599999999999,0.0,0.0,0.043346,0.0,0.0,0.0,0.0074147,0.0017142000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032343,0.0,0.0,0.0,0.0,0.0,0.0,0.000581,0.0,0.0,0.0,0.0002613,0.0,0.0,0.0010576,0.0,0.0293442,0.0,0.0,0.0,0.0247798,0.0,0.0,0.0,0.0010164,0.0,0.0,0.0,0.139071,0.0,0.0,0.0,0.0,0.0,0.0058735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339758,0.10302099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157107,0.0,0.00017500000000000003,0.0,0.0,0.19689399999999999,0.0,0.0,0.0,0.0,0.0093519,0.0,0.0,0.0,0.0031895,0.0005074,0.0,0.004222399999999999,0.0,0.017113,0.0,0.0,0.0,Health
SRR5651417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035269999999999995,0.00011059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019265999999999999,0.0,0.0,0.0166829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304299999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113435,0.0,0.0,0.0,0.0170249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030932599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088788,0.0,0.0111758,0.038902900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007547999999999999,0.851034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.409999999999999e-05,0.000123,0.0,0.0,0.0,0.00037039999999999995,0.0,0.0,0.0,Health
SRR5650084,0.0035454999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06752839999999999,0.0003357,0.0076854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407589999999999,0.0,0.0,0.0,0.0656618,0.0,0.0,0.21394300000000002,0.0,0.0,0.0,0.0072124,0.0,0.0,0.0,8.790000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022993299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0,0.0,0.0,0.0187588,0.0,0.0,0.0057205,0.0,0.0192225,0.0,0.0,0.0,0.00021799999999999999,0.0,0.0,0.0,0.0047922,0.0,0.0,0.0,0.0069753,0.0,0.0,0.0,0.0036564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901996,0.0,0.0594113,6.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012575999999999998,0.0,0.0,0.09208569999999999,0.0,0.0,0.0029458,0.0,0.0681353,0.0,0.0,0.0,0.0040326,0.0,0.0,0.0,0.0,0.133549,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650162,0.0004288,1.1999999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0146393,2.12e-05,0.08124360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0010087,0.0,0.0,0.0,0.000106,0.0,0.0,0.0,0.018968,0.0,0.0,0.0039729000000000006,0.0,0.0,0.0,0.23163,0.0005443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48e-05,0.0,0.0,0.0,0.0007636,0.0013542,0.0,0.0,0.0,0.0,0.0,0.0,0.0047948999999999995,0.0,0.0,0.0,0.0030968000000000002,0.0,0.0,0.0,0.0,0.0254591,0.0,0.0,0.0,0.015259,0.0001517,0.0,0.0,0.0011027,0.0,0.0,0.0,0.154589,0.0,0.0,0.0,0.0006293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036737,0.36604,0.0,0.000101,0.0,0.0023439000000000003,0.0030280000000000003,0.0001038,0.0,3.6000000000000003e-06,0.005019200000000001,0.0,0.0,0.0,0.0,0.015307999999999999,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651439,5.5100000000000004e-05,0.0,0.0,0.0,0.0,0.0005385,0.0,0.0,0.195795,0.0,0.006751399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009264600000000001,0.0,0.0,0.0037945,0.0,0.0,0.0,0.0174431,0.000136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024948,0.0,0.0,0.0,0.0,0.0,0.0,0.008305100000000001,0.0,0.0,0.0,0.0044968000000000004,0.0,0.0,0.40444899999999995,0.0,0.007179,0.0,0.0,0.0,0.009189200000000002,4.58e-05,0.0,0.0,0.0003879,0.0,0.0,0.0,0.0171125,0.0,0.0,0.0,0.001924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047951,0.0,0.043106200000000004,0.0079685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1900000000000001e-05,0.07693789999999999,0.0,0.0,0.0,0.0005025,0.013551899999999999,0.0,0.0,0.0,0.06056690000000001,0.011780899999999999,0.0,0.0303667,0.0,0.0610492,0.0,0.0,0.0,Health
SRR5650190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123194,2.28e-05,0.0018483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011909000000000002,0.0,0.0,0.0,0.0387658,0.0,0.0,0.0328409,0.0,0.0,0.0,2.3800000000000003e-05,0.0003663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054521000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261,0.0,0.0,0.0,0.0,0.0,0.0,0.0413701,0.0,0.06592680000000001,0.0,0.0,0.0,0.0173766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175616,0.0,0.0,0.0,0.000117,0.0,0.0033171999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459048,0.124321,0.0,0.0,0.0,0.0,0.0005452,0.0,0.0,0.0,0.0,4.88e-05,0.014165700000000002,0.0,0.0007733999999999999,0.0,0.0016426,0.21084399999999998,0.0,0.0,0.0,0.0027505999999999997,0.0005307,0.0,0.0,0.0,0.0134917,0.0047006999999999995,0.0,0.0014414000000000002,0.0,0.06648380000000001,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650175,0.0006808000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190632,2.01e-05,0.0092682,0.0,0.0,0.0,0.0,0.0,0.0,0.00025509999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021259399999999998,0.0,0.0,6.1e-06,0.0,0.0,0.0,0.00043799999999999997,0.00038610000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014997799999999999,0.0,0.0221723,0.0,0.0,0.0,0.0,0.0006531000000000001,0.0,0.0,0.0,0.0042577,0.0,0.0,0.0,0.0,0.0631525,0.0,0.0,0.0,0.0530152,0.0,0.0,0.0,0.0025177,0.0,0.0,0.0,0.162119,0.0,0.0,0.0,0.0001014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07431960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101578,0.0,0.000448,0.0,0.0007122000000000001,0.45637300000000003,0.0,0.0,0.0,0.0,0.0259983,0.0,0.0,0.0,0.0269199,0.0,0.0,0.0028142,0.0,0.027893599999999998,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651410,0.0,0.0,0.0,0.0,0.0,0.0,0.0373824,0.0,9.9e-06,0.0017545999999999998,0.0,7.13e-05,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0018587999999999999,0.0,0.0,0.0,0.0043945,0.0,0.0,0.0006481000000000001,0.0,0.0,0.0,0.0160885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003029,0.0,0.0,0.0,0.0,0.0149549,0.0,0.0,0.0,0.175256,0.0,0.0007144,0.0,0.0028805999999999997,0.0,0.0,0.0,4.6e-06,0.0,0.0,0.0,0.0006205,0.0,0.0134104,0.0,0.0,0.0,0.0,0.0,0.0200066,0.0,0.0005767000000000001,0.0369224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005918399999999999,0.0,0.0,0.630411,0.0,0.0,0.0,0.0,0.031505200000000004,0.0,0.0,0.0,0.001699,0.0,0.0,0.0,0.0,0.0001245,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650179,0.0002998,0.00012009999999999999,0.0,8.5e-05,0.0,0.0006831,0.0,0.0,0.0110446,1.62e-05,0.0017451,0.0,0.0,0.0,0.0,0.0,0.0,3.39e-05,0.0,0.0,5.73e-05,0.0015556,0.0,0.0,0.021371900000000003,0.0038343,0.0,0.0,0.0001286,0.0,0.0,0.0,0.0255824,0.0005366,0.0,0.0,0.0,5.270000000000001e-05,0.0,2.27e-05,0.0,0.0,0.0,0.0007025000000000001,0.0,0.0,0.0024753,0.0,0.0,0.0,5.48e-05,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.0001543,7.390000000000001e-05,1.3000000000000003e-06,0.09810650000000001,0.0,0.0202172,0.0,0.0,0.0,0.04061719999999999,0.006393800000000001,0.0,0.0,0.0007871,0.0,5e-06,5.4e-06,0.0065264,0.0,0.0,0.0,0.00027939999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642117,1.4999999999999998e-06,0.0,0.0010405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010370000000000001,0.0,0.0,0.00020580000000000002,0.0,0.0,0.588006,0.0,1.7800000000000002e-05,0.0,0.0,0.0078403,0.0,2.62e-05,0.0002326,0.008591,0.060602300000000005,0.0,0.0202153,0.0,0.0052998,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650153,4.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16320199999999999,0.00034,0.022098200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006672000000000001,0.00015910000000000002,0.0002331,0.0,0.0,0.0,0.0008486,0.0,0.0,0.0464069,0.0,0.0,0.0,0.0023038000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000366,0.0,0.0,0.0,0.0,0.0,0.0,0.000598,0.0,0.0,0.0,0.0019005999999999997,0.0,0.0,0.0,0.0,0.0019385,0.0,0.0,0.0,0.0034181999999999997,0.401988,0.0,0.0,2.96e-05,0.0,0.0,0.0,0.08768419999999999,0.0,0.0,0.0,0.0,0.0,0.0015334,0.0,0.0,0.0,0.0,0.0,0.0039179,0.0,0.10257999999999999,0.0012059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07646660000000001,0.0,0.0,0.0,0.0,1.77e-05,0.0,0.0,0.0,0.025964499999999998,0.008537,0.0,0.0185815,0.0,0.026481400000000002,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650160,0.0,5.679999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.011053200000000001,0.0023137,0.193256,0.0,0.0,0.0,0.0,0.0,0.0,0.0002513,0.0,0.0,1.64e-05,0.0,0.0,0.0,0.0,0.0098433,0.0,0.0,0.024576599999999997,0.0,0.0,0.0,0.378446,0.00022280000000000002,0.0,0.0,0.0,0.0,0.09919510000000001,0.0,0.0,0.0,0.0,0.0039274,0.0,0.038454800000000004,0.003929,0.0,0.0,0.0,0.0,0.0,0.0,0.0012032000000000002,0.0,0.0,0.0,0.0027964,0.0,0.0,0.0,0.0,0.0021838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003744,0.0,0.0,0.0,0.0914091,0.0,0.0,0.0,0.00016280000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002532,0.0840863,0.0,6.14e-05,7.120000000000001e-05,0.0009207,0.0004095,0.0025394,0.0,0.0,0.0023144,0.015566,0.0,0.0,0.0,0.0085688,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5650172,0.0005485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.839999999999999e-05,0.066285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022454299999999996,0.0,0.0,6.440000000000001e-05,0.0,0.0,0.0,5.54e-05,0.0001698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028713,0.0068565,0.0,0.022164299999999998,0.0,0.0,0.0,0.0,0.0033333,0.0,0.0,0.0,0.0042869,0.0,0.0,0.0,0.0,0.0340574,0.0,0.0,0.0,0.06276480000000001,0.0,0.0,0.0,0.0023073,0.00023249999999999999,0.0,0.0,0.07782439999999999,0.0,0.0,0.0,7.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653,0.036353199999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083465,0.0,0.0001294,0.0,0.0006606000000000001,0.481744,0.0,0.0,0.0,0.0,0.0294263,0.0,0.0,0.0,0.0644462,0.0,0.0,0.0035212,0.0,0.06865539999999999,0.0,0.0,0.0,Inflammatory Bowel Diseases
SRR5651480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85e-05,1.06e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001438,0.0,0.0,0.0,0.0001187,0.0,0.0,0.0,0.0024761,0.0,0.0,0.0,0.0,0.0,0.0,0.0060915,0.0010631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009657899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002195,0.0,0.0,0.0,0.0,0.0026237,0.0,0.0,0.0,0.134207,0.0,0.0,0.0,0.0026800999999999995,0.0,0.0,0.0,0.029825499999999998,0.0,0.0,0.0,0.00041460000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040169199999999995,0.0,0.0002875,0.0049307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018859999999999998,0.0,0.0,0.0,0.0,3.51e-05,0.748891,0.0,0.0,0.0,0.0,0.0097736,0.0005782999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055157,0.0,0.0,0.0,Inflammatory Bowel Diseases
