accession_id,ncbi_taxon_id_1654,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_156454,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_581,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_724,ncbi_taxon_id_117563,ncbi_taxon_id_642,ncbi_taxon_id_561,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_538,ncbi_taxon_id_35823,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1253,ncbi_taxon_id_543311,ncbi_taxon_id_419014,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_158846,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_194,ncbi_taxon_id_482,ncbi_taxon_id_946234,ncbi_taxon_id_904,ncbi_taxon_id_1743,ncbi_taxon_id_216851,ncbi_taxon_id_872,ncbi_taxon_id_100883,ncbi_taxon_id_35832,ncbi_taxon_id_583,ncbi_taxon_id_469,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_32008,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_84108,ncbi_taxon_id_586,ncbi_taxon_id_547,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_582472,ncbi_taxon_id_577310,ncbi_taxon_id_1357,ncbi_taxon_id_816,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_53335,group
SRR5983477,0.0,0.0,0.0,0.0,0.0,0.0,0.0777519,0.0023018,0.0011479,0.0,0.0,0.0002155,0.0,0.0139578,0.0,0.0,0.0209259,0.0,0.0352461,0.0028304000000000003,0.0,0.0,0.07643860000000001,0.0,0.0,0.0017050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33e-05,0.0029391999999999995,0.0,0.0,0.0,0.0,0.0001618,0.045352699999999996,0.0,0.0,0.0,0.0,0.0,0.0116746,0.0,0.0,0.254829,0.0,0.0,0.0,0.0,1.4599999999999999e-05,0.0,0.272993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014351,0.0001672,0.0,0.0272587,0.0,0.0001445,0.0,6.409999999999999e-05,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0020972,0.130717,0.0,0.0,0.0,0.0111207,0.0,0.0,0.0,0.0012304000000000002,0.0010109,0.0,0.0,0.0,0.0041984,0.0,Crohn Disease
SRR5947832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251212,0.0,0.0,0.00014409999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038130000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0006527999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331871,0.0,0.0,0.0014507,2.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861239999999999,0.0,0.0,0.0,0.0521454,0.0,0.0,0.0,0.0007645,0.0,0.0,0.0,0.0,0.0,0.0,Crohn Disease
SRR5983357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36e-05,0.0021411,0.000697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517994,0.0047488999999999995,0.0,0.0,0.00013519999999999998,0.0,0.0,0.0493043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001553,0.0022879000000000003,0.0005898,0.0,0.0,0.0,6.25e-05,0.0,0.0,0.0,0.0,0.013287899999999998,0.0,0.0059116,0.0,0.0,0.36464599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.061201900000000004,0.0,0.0,0.0006172,0.0,0.0,0.00395,0.0,0.003627,0.0,0.0,0.0,0.004857899999999999,0.0026766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007618,0.420436,0.0,0.0004795,0.0,3.64e-05,0.0,0.0,0.0,0.0014125,8.81e-05,0.0,0.0001254,0.0,0.0024923000000000002,0.0,Crohn Disease
SRR5983438,0.0,0.0,0.0,0.000236,0.0,0.0,0.0086059,0.0,0.0,0.0,0.0,0.0003639,0.0,7.7e-06,0.0,0.0,0.005786299999999999,0.0,0.0,0.047764499999999994,0.0,0.0,0.0064973999999999995,0.0,0.0,0.08725920000000001,0.0003651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005005699999999999,0.0,0.0,0.0,0.0,0.0005416,0.0,0.0001402,0.0,0.0,0.0,0.0,0.027455300000000002,0.0,0.0,0.0639309,0.0008349,0.0,0.0,0.00034789999999999995,0.017968400000000002,0.0,0.008776899999999999,0.0,8.759999999999999e-05,0.0017806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770507,0.10036199999999999,0.0,0.0,0.0,0.0,0.0065144,0.0,0.0002744,0.0,0.0010358,0.0,0.272949,0.0,0.0,0.0004043,0.008130199999999999,0.0,0.0,0.0003708,0.0162655,0.0090464,0.0,0.014462200000000001,0.0,0.20937799999999998,0.0,nonIBD
SRR5947852,0.0,0.0,0.0,0.0,0.0,0.0,0.0009624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085719,0.0,0.0,0.0030256,0.0,0.0,0.0029205999999999998,0.0,0.0,0.0,2.2000000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837300000000001,0.0,0.0,0.0,0.0,1.8500000000000002e-05,0.0,0.00015859999999999998,0.0,0.0,0.0017218,0.0,0.004141000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0007646,0.0,0.0,0.0126455,0.0,5.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0096788,0.0,0.0,0.0007153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015395,0.0,0.0,0.0,0.917757,0.0,0.0,0.0,0.0196343,0.0,0.0,0.0,0.0001463,0.0,0.0,0.0,0.0,0.0026874000000000004,0.0,Crohn Disease
SRR5983386,0.0,0.0,0.0,0.0,0.0,0.0,0.0010207999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050447,0.0,0.0,0.0013133,0.0,0.0,0.0005861,0.0,0.0,0.0009904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012909999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018050200000000002,0.0,0.0,0.036181099999999994,0.0,0.0,0.0,0.00040530000000000004,0.0,0.0,0.0497295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025426099999999997,0.377695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009199,0.0,0.48093400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041230000000000005,0.0,Crohn Disease
SRR5983384,0.0,0.0006006000000000001,0.0,0.0,0.0,0.0,0.0019596,0.0020616,0.00017230000000000001,0.0,0.0,0.0,0.0,0.0043458,0.0,0.0,0.0,0.0,0.0,0.024702599999999998,0.0,0.0,0.0008004,0.0,0.0,6.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006848,0.0,0.0,0.024559,0.0,0.0,0.0,0.0,0.0,0.0,0.0218463,0.0,0.0,0.0010466,0.0,0.0,0.0,0.0,0.0,0.0427871,0.0,0.0,0.025634999999999998,0.06883610000000001,0.0,0.0,0.0,0.0,0.0583956,0.0,0.0,0.0,0.0,0.0,0.7034659999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005157,0.0,0.0,0.0006182000000000001,0.0,0.0101384,0.0,Crohn Disease
SRR5983362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004182,0.0,0.0,0.0093025,0.0,0.0,0.0175959,0.0,0.0,0.0071793000000000004,4.1700000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041241,0.02932,0.0,0.0,0.028554499999999997,0.0001108,0.0,0.0,0.0,0.0,0.0,0.0,0.0047951,0.0,0.0,0.0284726,0.0003367,0.0,0.0,6.91e-05,0.011396899999999998,0.0,0.31986899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004675,0.0003827,0.0,0.0,0.0503008,0.0308202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063774,0.0010730999999999998,0.0,0.0021348000000000005,0.0,0.0005863999999999999,0.0,Crohn Disease
SRR5983356,0.0,0.0,0.0,0.0,0.0,0.0,0.004985600000000001,0.0,0.004296899999999999,0.0,0.0,0.00454,0.0,0.0,0.0,0.0,0.0439963,0.0,0.0,0.013433299999999999,0.0,0.0,0.0001859,0.0,0.0,0.0040775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085646,0.0,0.0635752,0.0,0.0,0.049776999999999995,0.0,0.0,0.0,0.0010765999999999998,0.0,0.0,0.009345899999999999,0.0,0.0,0.0284539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104156,0.10958399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00019119999999999999,0.0,0.0,0.0,0.6215809999999999,0.0,0.0,0.0,0.007316600000000001,0.0,0.0,0.0,0.00151,0.0014717,0.0,0.0011348,0.0,0.0015275999999999998,0.0,nonIBD
SRR5983350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025889999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020022,0.0,0.0,0.021149299999999996,0.0,0.0,0.0018904000000000002,0.00041799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005843500000000001,0.0,0.0,0.0,0.0,0.0,0.0096127,0.0,0.0,0.0,0.040405300000000005,0.0,0.0505771,0.0,0.0,0.015690600000000002,0.432318,0.0,0.0,0.0,0.0,0.0,0.15382099999999999,0.0,0.0,0.00494,0.0,0.0,0.0,0.0,0.0,0.0823983,0.0,0.0,0.009889700000000001,0.051235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11150600000000001,0.0,0.0,0.0,0.0036664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023774,0.0,nonIBD
SRR5983346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012644,0.0,0.0003188,0.0,0.0,0.0,0.0042528999999999996,0.0,0.0,0.0017232999999999999,0.0,0.0007515,0.0033405,0.0,0.0,0.008821299999999999,0.0,0.0,0.0019964,5.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153849,0.0,0.0,0.0385241,0.0,0.0,0.0,5.13e-05,0.0,0.0,0.08358310000000001,0.0,0.0,0.0015889,0.0,0.0,0.0,0.0,0.0,0.005025699999999999,0.0,0.0,0.0027626999999999994,0.108437,0.0,0.0,0.0,0.0,0.021444099999999997,0.0,0.000135,0.0,0.0,0.0,0.6958880000000001,0.0,0.0,0.0,0.0007013,0.0,0.0,0.0,0.0003435,0.0,0.0,0.00046350000000000004,0.0,0.0024749999999999998,0.0,Crohn Disease
SRR5983275,0.0,0.0,0.0,0.0,0.0,0.0,0.0001132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031580000000000003,0.0,0.0,0.010456299999999998,0.0,0.0,0.0044741,0.0,0.0,0.0004165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019752099999999998,0.0,0.0,0.0,0.018700400000000002,0.0,0.0115837,0.0,0.0,0.0,0.257744,0.0,0.0054908000000000005,0.0,0.0,0.0068579,0.383832,0.0,0.0,0.0015034,0.0,0.0,0.0562387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15744999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05779,0.0,0.0,0.0,0.004808,0.0,0.0,0.0,0.000925,0.0,0.0,0.0,0.0,0.0015486,0.0,"Colitis, Ulcerative"
SRR5983290,0.0,0.0,0.0,0.0,0.0,0.0,0.0019967,0.00031889999999999995,4.32e-05,0.0,0.0,0.0027068000000000005,0.0,0.000667,0.0,0.0,0.0005632,0.0,0.0,0.0028049000000000004,0.0,0.0,0.0006397,0.0,5.3e-05,0.0017649,0.0,0.0002486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308637,0.0,0.0185257,0.0,0.0,0.049565599999999994,0.0,0.0,0.0,0.00013350000000000002,0.0,0.0,0.0166146,0.0001257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048407,0.0,0.0,0.019855400000000002,0.11363300000000001,0.0,0.0,0.0,0.0,0.005787800000000001,0.0,0.0001314,0.0,0.0008227000000000001,0.0,0.7192449999999999,0.0,0.0,0.0,0.001734,0.0,0.0,0.0,0.0007553999999999999,0.00043979999999999996,0.0,0.0,0.0,0.0027618000000000005,0.0,
SRR5983476,0.0,0.0,0.0,5.42e-05,0.0,0.0,0.0751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043650000000000004,0.0,0.042275900000000005,0.037942199999999995,0.0,0.0,0.0128379,0.0,0.0,0.0115248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017465599999999998,0.019763299999999998,0.0,0.0,0.0049682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03456819999999999,0.0285095,0.0,0.0211708,0.0058287,0.0,0.0,0.0008482,0.0,0.0,0.237682,0.0,0.0,0.004966399999999999,0.0,0.0,0.0,0.0021959,0.0,0.0,0.0,0.0,0.0233839,0.105466,0.0,0.0,0.0,0.0,0.019600799999999998,0.0,0.0009349,0.0,0.0,0.0,0.2802,0.0,0.0,0.0,0.0014019000000000002,0.0,0.0,0.0,0.0030233000000000005,0.0,0.0,0.0,0.0,0.0078337,0.0,nonIBD
SRR5947862,0.0,0.0,0.0,0.0,0.0,0.0,7.35e-05,0.0004129,0.0001554,0.0,0.0,0.0,0.0,0.006672,0.0,0.0,0.0078239,0.0,0.0582878,0.0024571,0.0,0.0,0.0163091,0.0,0.0,0.009315700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009954,0.0003186,0.0,0.0,0.0,0.0007480000000000001,0.0,0.0,0.0,0.0,0.0001186,0.0,0.0157216,0.0063295,0.0,0.0794248,0.460597,0.0,0.0,0.00039989999999999996,0.0,0.0,0.218884,0.0,0.0,0.0,0.0,0.0,0.0,0.0299582,0.0,7.4e-06,0.0,0.0,0.0154836,0.0,0.0,0.0,0.009355200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027113400000000003,0.0,0.0021187,0.0,0.0028544000000000004,0.0,0.0,0.0,0.0085395,0.0,0.0,0.0003565,0.0,0.0191679,0.0,Crohn Disease
SRR5947841,0.0,0.0,0.0,0.0,0.0,0.0,0.0032175999999999997,1.2699999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0016044,0.0,0.0,0.0005143,0.0,0.0190327,0.0021349000000000003,0.0,0.0,0.0034891,0.0,0.0010494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93e-05,0.0,0.0,0.0006469999999999999,0.011386,0.0,0.0,0.0001811,0.0,0.0,0.0,0.0,0.0,0.0002263,0.0,0.0191597,0.0028395,0.0,0.009754500000000001,0.776748,0.0,0.0,0.0,0.0008041,0.0,0.0477697,0.0,0.0,5.200000000000001e-06,0.0,0.0,0.0,0.0005114,0.0,0.0,0.0,0.0,0.0020106,0.0052006000000000005,0.0,0.0,0.0,0.0,0.0041491,0.0,0.0,0.0,0.0,0.0,0.0840616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001254,0.0,0.0,0.0025285000000000004,0.0,0.0008175000000000001,0.0,Crohn Disease
SRR5983455,0.0,0.0,0.0,0.0,0.0,0.0,0.0095306,0.005635299999999999,0.0001399,0.0009708,0.0,0.0158107,0.0,0.0032725,0.0,0.0,0.047322300000000005,0.0,0.0,0.191158,0.0,0.0,0.0027109,0.0,0.0,0.0298699,0.0032624000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-06,0.007081499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285,0.0,0.09071749999999999,0.0,0.0,0.017536700000000002,2.8999999999999997e-05,0.0,0.0,0.0011894,0.0,0.0,0.0732249,2.59e-05,0.0,0.0231195,0.0,0.0,0.0,0.0,0.0,0.0496244,0.0,0.0,0.0321202,0.0229685,0.0,0.0,0.0,3.01e-05,0.0,0.0,0.0004262,0.0,0.0077649,0.0,0.33939199999999997,0.0,0.0,0.0,0.0080108,0.0,0.0,0.0,0.0055000000000000005,0.0033655,0.0,0.0016985,0.0,0.0022014,0.0,
SRR5947824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402055,0.0,0.0,0.0,0.0,0.0,0.0050926,0.0,0.0,0.0006032,0.0,0.0,0.0046816,0.0,0.0,0.0423804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028498,0.0,0.0,0.0003463,0.0,0.0,0.0,0.0007834,0.0002499,0.0,0.058898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009283,0.0,0.0,4.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8284170000000001,0.0,0.0,0.0,0.00012059999999999999,0.0,0.00028680000000000003,0.0,0.0038795,0.0,0.0,0.0,0.0,0.0102345,0.0,"Colitis, Ulcerative"
SRR5983392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002498,0.0,0.0,0.0,0.0,0.0,0.0,0.0184801,0.0,0.0,0.0371559,0.0,0.0,0.0022987,0.0,0.0,1.2600000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018808,0.0,0.0,0.0,0.0,6.85e-05,0.0,0.00024390000000000002,0.0,0.0,0.0,0.0,0.047349800000000004,0.0,0.0,0.0047357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8012609999999999,0.0,0.0,0.0,0.0849775,0.0,0.0,0.0,0.0005177999999999999,3.25e-05,0.0,0.0,0.0,0.000177,0.0,Crohn Disease
SRR5983374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005672,0.0,0.0,0.0146769,0.0,0.0,7.74e-05,0.0,0.0,0.0122889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031916,0.0,0.0,0.0,0.0195564,0.0,0.0003029,0.0,0.0,0.0,0.0,0.0,0.010290700000000002,0.0,0.0,0.0751005,0.06635569999999999,0.0,0.0,0.0020683999999999998,0.0,0.0,0.012717899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728913,0.0,0.0,0.0,0.0040097,0.0,0.0,0.0,0.0,0.0060198000000000005,0.0,0.0002404,0.0,0.0045274,0.0,"Colitis, Ulcerative"
SRR5983375,0.0,0.0,0.0,0.0,0.0,0.0,0.035626000000000005,0.039272999999999995,0.0020035,0.0,0.0,0.0,0.0,0.0024674000000000002,0.0,0.0,0.0016289999999999998,0.0,0.0,0.053519300000000006,0.0,0.0,0.0678313,0.0,0.0,0.0281652,0.00022280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015454000000000002,0.0,0.0,0.0,0.0,0.011720999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.008763700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020095,0.0,0.0,0.0187168,0.0146587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006663999999999999,0.0,0.273778,0.0,0.0,3.14e-05,0.0006706,0.0,0.0,0.0,0.006230299999999999,0.005781,0.0,0.295218,0.0,0.0214793,0.0,
SRR5983461,0.0,0.0,0.0,0.0,0.0,0.0,0.0079784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028721,0.0,0.0,0.0049217,0.0,0.0,0.0,0.0001981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016709000000000001,0.0,0.0,0.0,0.0,0.0009536,0.0,0.0,0.0,0.0,0.0,0.0,0.010227899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0007456,0.0,0.0,0.189996,1.7800000000000002e-05,0.0,0.008466600000000001,0.0,0.0,0.0,0.0,0.0,0.0009454,0.0,0.0,0.0407972,0.07017330000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006814,0.0,0.652634,0.0,0.0,0.0,0.0014344000000000002,0.0,0.0,0.0,0.0023819,0.0,0.0,0.0005881,0.0,0.0023147,0.0,
SRR5947872,0.0,0.0,5.85e-05,0.0,0.0,0.0,6.58e-05,0.006387500000000001,0.0030198000000000004,0.0,0.0,0.0059285,0.0,0.0048809,0.0,0.0,0.012717200000000001,0.00020240000000000001,0.0,0.0586477,0.0,0.0,0.121318,0.0,0.0,0.0305641,0.0001261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017682200000000002,0.0031283,0.0,0.0,0.0,0.0018207000000000002,0.00023689999999999998,0.0,5.4999999999999995e-05,0.0,0.0,0.000125,0.0,0.0395683,0.0,0.0,0.0588788,3.4399999999999996e-05,0.0,0.0,0.0003063,0.0,0.0,0.0013883,0.0,0.0004605,0.005139899999999999,0.0,0.0,0.0,0.0,0.0,0.006896,0.0,0.0,0.072259,0.0163507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009697999999999999,0.0,0.349921,0.0,0.0,5.5599999999999996e-05,0.0128541,0.0,0.0,0.00014439999999999999,0.0066876999999999995,0.0085897,0.0,0.0025426,0.0,0.149989,0.0,nonIBD
SRR5983320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72e-05,0.0,0.0,0.0,0.0,0.0,0.0037101,0.0,0.0,0.0023309000000000003,0.0,0.0,0.000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008748,0.0,0.0,0.0,0.019182099999999997,0.0,0.012183999999999999,0.0,0.0,0.0,0.0,0.0,0.0092641,0.0,0.0,0.0083847,0.777007,0.0,0.0,1.3899999999999999e-05,0.0,0.0,0.036345300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588019999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019464,0.0,"Colitis, Ulcerative"
SRR5983403,0.0,0.0,0.0,0.0,0.0,0.0,0.0742515,0.0,0.001078,0.0,0.0,0.0,0.0,0.017543299999999998,0.0,0.0,0.0171961,0.0,0.0,0.00458,0.00023040000000000002,0.0,0.0290046,0.0003347,0.0443374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189926,0.0,0.0019354,0.0080074,0.0,0.0,0.0015894,0.0,0.0,0.0,0.0,0.0,0.001072,0.026275800000000002,0.0282587,0.059396399999999995,0.0,0.0496051,0.0,0.0,0.0,0.0,0.0021149000000000003,0.0,0.10284599999999999,0.0,0.0,0.0014942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22316999999999998,0.01376,0.0,0.0,0.0,0.0,0.0109235,0.0,0.0,0.0,0.001766,0.0,0.21345199999999998,0.0,0.0,0.0,0.0012827,0.0,0.0,0.0,0.0067916999999999995,0.0057055,0.0,0.006027,0.0,0.0269781,0.0,"Colitis, Ulcerative"
SRR5983277,0.0,0.0,0.0,0.0,0.0,0.0,0.0019672,0.0015199000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030060000000000004,0.0,0.0,0.0006948999999999999,0.0,0.0,0.006681199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008895799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034702,0.0,0.0540857,0.0,0.0,0.039321300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.047933399999999994,0.0,0.0,0.00042089999999999993,0.0,0.0,0.0,0.0,0.0,0.0010234999999999999,0.0,0.0,0.0068489,0.131102,0.0,0.0,0.0,0.0,0.0066387,0.0,0.0,0.0,0.0008515,0.0,0.6872539999999999,0.0,0.0,0.0,0.00016309999999999998,0.0,0.0,0.0,0.0007714999999999999,0.0,0.0,1.3500000000000001e-05,0.0,4.26e-05,0.0,Crohn Disease
