,taxa,genus,family,order,class
703,81894,Prosthecomicrobium,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria
704,82800,Desemzia,Carnobacteriaceae,Lactobacillales,Bacilli
705,82802,Trichococcus,Carnobacteriaceae,Lactobacillales,Bacilli
706,830,Butyrivibrio,Lachnospiraceae,Clostridiales,Clostridia
707,832,Fibrobacter,Fibrobacteraceae,Fibrobacterales,Fibrobacteria
708,83461,Corallococcus,Myxococcaceae,Cystobacterineae,Myxococcales
709,836,Porphyromonas,Porphyromonadaceae,Bacteroidales,Bacteroidia
710,83618,Pseudoxanthomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria
711,83660,Desulfonispora,Peptococcaceae,Clostridiales,Clostridia
712,83681,Nonomuraea,Streptosporangiaceae,Streptosporangiales,Actinobacteria
713,83768,Succinimonas,Succinivibrionaceae,Aeromonadales,Gammaproteobacteria
714,83770,Succinivibrio,Succinivibrionaceae,Aeromonadales,Gammaproteobacteria
715,838,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia
716,84034,Propionispira,Selenomonadaceae,Selenomonadales,Negativicutes
717,84036,Syntrophococcus,Lachnospiraceae,Clostridiales,Clostridia
718,841,Roseburia,Lachnospiraceae,Clostridiales,Clostridia
719,84108,Slackia,Eggerthellaceae,Eggerthellales,Coriobacteriia
720,84111,Eggerthella,Eggerthellaceae,Eggerthellales,Coriobacteriia
721,84162,Cryptobacterium,Eggerthellaceae,Eggerthellales,Coriobacteriia
722,84406,Virgibacillus,Bacillaceae,Bacillales,Bacilli
723,84565,Sodalis,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
724,84567,Pedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia
725,846,Oxalobacter,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
726,848,Fusobacterium,Fusobacteriaceae,Fusobacteriales,Fusobacteriia
727,85,Hyphomonas,Hyphomonadaceae,Rhodobacterales,Alphaproteobacteria
728,85076,Marichromatium,Chromatiaceae,Chromatiales,Gammaproteobacteria
729,85079,Thiohalocapsa,Chromatiaceae,Chromatiales,Gammaproteobacteria
730,85274,Rhodovibrio,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
731,85413,Bosea,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria
732,862,Syntrophomonas,Syntrophomonadaceae,Clostridiales,Clostridia
733,862261,Caldanaerobius,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia
734,86331,Mogibacterium,Clostridiales Family XIII. Incertae Sedis,Clostridiales incertae sedis,Clostridiales
735,864,Pectinatus,Selenomonadaceae,Selenomonadales,Negativicutes
736,866,Ruminobacter,Succinivibrionaceae,Aeromonadales,Gammaproteobacteria
737,866673,Marinifilum,Marinifilaceae,Bacteroidales,Bacteroidia
738,86795,Marmoricola,Nocardioidaceae,Propionibacteriales,Actinobacteria
739,869806,Marivirga,Flammeovirgaceae,Cytophagales,Cytophagia
740,872,Desulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria
741,890,Desulfuromonas,Desulfuromonadaceae,Desulfuromonadales,Deltaproteobacteria
742,89092,Ignavigranum,Aerococcaceae,Lactobacillales,Bacilli
743,893,Desulfobulbus,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria
744,89404,Glaciecola,Alteromonadaceae,Alteromonadales,Gammaproteobacteria
745,896,Desulfococcus,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
746,89966,Hymenobacter,Hymenobacteraceae,Cytophagales,Cytophagia
747,904,Acidaminococcus,Acidaminococcaceae,Acidaminococcales,Negativicutes
748,904708,Arenicella,Arenicellaceae,Arenicellales,Gammaproteobacteria
749,906,Megasphaera,Veillonellaceae,Veillonellales,Negativicutes
750,909656,Phocaeicola,unclassified Bacteroidales,Bacteroidales,Bacteroidia
751,914,Nitrosomonas,Nitrosomonadaceae,Nitrosomonadales,Betaproteobacteria
752,919,Thiobacillus,Hydrogenophilaceae,Hydrogenophilales,Betaproteobacteria
753,92944,Ketogulonicigenium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
754,929509,Solitalea,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia
755,93,Stella,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
756,93217,Pandoraea,Burkholderiaceae,Burkholderiales,Betaproteobacteria
757,940557,Granulicella,Acidobacteriaceae,Acidobacteriales,Acidobacteriia
758,946234,Flavonifractor,unclassified Clostridiales,Clostridiales,Clostridia
759,958,Bdellovibrio,Bdellovibrionaceae,Bdellovibrionales,Deltaproteobacteria
760,963,Herbaspirillum,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
761,965,Oceanospirillum,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria
762,970,Selenomonas,Selenomonadaceae,Selenomonadales,Negativicutes
763,978,Cytophaga,Cytophagaceae,Cytophagales,Cytophagia
764,984996,Mobilicoccus,Dermatophilaceae,Micrococcales,Actinobacteria
765,986106,Acidiferrobacter,Acidiferrobacteraceae,Acidiferrobacterales,Gammaproteobacteria
766,987053,Rhodoligotrophos,Rhodobiaceae,Rhizobiales,Alphaproteobacteria
767,990721,Christensenella,Christensenellaceae,Clostridiales,Clostridia
768,992,Flexibacter,Cytophagaceae,Cytophagales,Cytophagia
769,999488,Paenochrobactrum,Brucellaceae,Rhizobiales,Alphaproteobacteria
770,condition,,,,
771,10,Cellvibrio,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria
772,1007,Saprospira,Saprospiraceae,Chitinophagales,Chitinophagia
773,100715,Chloroherpeton,Chlorobiaceae,Chlorobiales,Chlorobia
774,1013,Weeksella,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
775,102115,Stanieria,Pleurocapsales,Cyanobacteria,Cyanobacteria/Melainabacteria group
776,102234,Cyanobacterium,Chroococcales,Oscillatoriophycideae,Cyanobacteria
777,1023,Microscilla,Cytophagaceae,Cytophagales,Cytophagia
778,1030,Thiothrix,Thiotrichaceae,Thiotrichales,Gammaproteobacteria
779,1041,Erythrobacter,Erythrobacteraceae,Sphingomonadales,Alphaproteobacteria
780,104267,Tenacibaculum,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
781,105,Runella,Cytophagaceae,Cytophagales,Cytophagia
782,1056,Thiocapsa,Chromatiaceae,Chromatiales,Gammaproteobacteria
783,105850,Acidilobus,Acidilobaceae,Acidilobales,Thermoprotei
784,1068904,Primorskyibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
785,1073531,Mycobacterium terrae complex,Mycobacterium,Mycobacteriaceae,Corynebacteriales
786,1073987,Halorientalis,Halobacteriaceae,Halobacteriales,Halobacteria
787,1078830,Acidicapsa,Acidobacteriaceae,Acidobacteriales,Acidobacteriia
788,1080709,Methanomassiliicoccus,Methanomassiliicoccaceae,Methanomassiliicoccales,Thermoplasmata
789,1084558,Oceanicoccus,Spongiibacteraceae,Cellvibrionales,Gammaproteobacteria
790,109168,Desulfotalea,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria
791,109262,Halothiobacillus,Halothiobacillaceae,Chromatiales,Gammaproteobacteria
792,1099,Pelodictyon,Chlorobium/Pelodictyon group,Chlorobiaceae,Chlorobiales
793,1101,Prosthecochloris,Chlorobiaceae,Chlorobiales,Chlorobia
794,1107,Chloroflexus,Chloroflexaceae,Chloroflexineae,Chloroflexales
795,110932,Leifsonia,Microbacteriaceae,Micrococcales,Actinobacteria
796,111142,Alishewanella,Alteromonadaceae,Alteromonadales,Gammaproteobacteria
797,111500,Muricauda,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
798,112008,Ignatzschineria,unclassified Gammaproteobacteria,Gammaproteobacteria,Proteobacteria
799,112040,Zobellia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
800,1120752,Nodosilinea,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
801,1123967,Porticoccus,Porticoccaceae,Cellvibrionales,Gammaproteobacteria
802,1125,Microcystis,Chroococcales,Oscillatoriophycideae,Cyanobacteria
803,1129704,Kyrpidia,Alicyclobacillaceae,Bacillales,Bacilli
804,113,Gemmata,Planctomycetaceae,Planctomycetales,Planctomycetia
805,114185,Candidatus Carsonella,Zymobacter group,Halomonadaceae,Oceanospirillales
806,1142,Synechocystis,Chroococcales,Oscillatoriophycideae,Cyanobacteria
807,1152,Pseudanabaena,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
808,1154,Spirulina,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
809,1155934,Marininema,Thermoactinomycetaceae,Bacillales,Bacilli
810,1158,Oscillatoria,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
811,1163,Anabaena,Nostocaceae,Nostocales,Cyanobacteria
812,1167830,Litorimonas,Hyphomonadaceae,Rhodobacterales,Alphaproteobacteria
813,1177,Nostoc,Nostocaceae,Nostocales,Cyanobacteria
814,117999,Denitrovibrio,Deferribacteraceae,Deferribacterales,Deferribacteres
815,1184396,Mesotoga,Kosmotogaceae,Kosmotogales,Thermotogae
816,1186,Calothrix,Rivulariaceae,Nostocales,Cyanobacteria
817,119044,Filomicrobium,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria
818,119541,Rhodobaca,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
819,1205,Trichodesmium,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
820,121038,Ferrimicrobium,Acidimicrobiaceae,Acidimicrobiales,Acidimicrobiia
821,1218,Prochlorococcus,Prochlorococcaceae,Prochlorales,Cyanobacteria
822,1222,Prochlorothrix,Prochlorotrichaceae,Prochlorales,Cyanobacteria
823,122277,Pectobacterium,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
824,123,Pirellula,Planctomycetaceae,Planctomycetales,Planctomycetia
825,1233041,Salinirepens,Crocinitomicaceae,Flavobacteriales,Flavobacteriia
826,1247519,Spongiibacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
827,125216,Roseomonas,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
828,1263978,Candidatus Endolissoclinum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
829,12914,Acidianus,Sulfolobaceae,Sulfolobales,Thermoprotei
830,1291539,Candidatus Methanomethylophilus,Methanomassiliicoccaceae,Methanomassiliicoccales,Thermoplasmata
831,129957,Carboxydothermus,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia
832,13,Dictyoglomus,Dictyoglomaceae,Dictyoglomales,Dictyoglomia
833,13034,Dactylococcopsis,Chroococcales,Oscillatoriophycideae,Cyanobacteria
834,13075,Globicatella,Aerococcaceae,Lactobacillales,Bacilli
835,131079,Limnobacter,Burkholderiaceae,Burkholderiales,Betaproteobacteria
836,13134,Magnetospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
837,13242,Rarobacter,Rarobacteraceae,Micrococcales,Actinobacteria
838,13275,Suttonella,Cardiobacteriaceae,Cardiobacteriales,Gammaproteobacteria
839,1329200,Fictibacillus,Bacillaceae,Bacillales,Bacilli
840,133193,Alkalilimnicola,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria
841,1335745,Spiribacter,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria
842,1341120,Pseudohaliea,Halieaceae,Cellvibrionales,Gammaproteobacteria
843,1344362,Rehaibacterium,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria
844,13724,Thiocystis,Chromatiaceae,Chromatiales,Gammaproteobacteria
845,137460,Aerosphaera,unclassified Lactobacillales,Lactobacillales,Bacilli
846,138,Borrelia,Borreliaceae,Spirochaetales,Spirochaetia
847,1381133,Candidatus Profftella,unclassified Betaproteobacteria,Betaproteobacteria,Proteobacteria
848,138117,Quatrionicoccus,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
849,1397106,Fodinibius,Balneolaceae,Balneolales,Balneolia
850,1400059,Pontibaca,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
851,141948,Thermomonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria
852,142841,Selenihalanaerobacter,Halobacteroidaceae,Halanaerobiales,Clostridia
853,1434010,Jatrophihabitans,Frankiaceae,Frankiales,Actinobacteria
854,1434011,Komagataeibacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
855,1434049,Thermophagus,Marinilabiliaceae,Bacteroidales,Bacteroidia
856,1436289,Candidatus Symbiobacter,Comamonadaceae,Burkholderiales,Betaproteobacteria
857,145260,Methanothermobacter,Methanobacteriaceae,Methanobacteriales,Methanobacteria
858,1453359,Candidatus Atelocyanobacterium,Chroococcales,Oscillatoriophycideae,Cyanobacteria
859,146784,Bacteriovorax,Bacteriovoracaceae,Bdellovibrionales,Deltaproteobacteria
860,146785,Thermosynechococcus,Chroococcales,Oscillatoriophycideae,Cyanobacteria
861,146813,Dendrosporobacter,Sporomusaceae,Selenomonadales,Negativicutes
862,146935,Azovibrio,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
863,146936,Azonexus,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
864,146937,Azospira,Rhodocyclaceae,Rhodocyclales,Betaproteobacteria
865,147067,Thermobispora,Actinobacteria incertae sedis,Actinobacteria,Actinobacteria
866,1481960,Peptoclostridium,Peptostreptococcaceae,Clostridiales,Clostridia
867,1501433,Kamptonema,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
868,1505660,Asaccharospora,Peptostreptococcaceae,Clostridiales,Clostridia
869,152053,Starkeya,Xanthobacteraceae,Rhizobiales,Alphaproteobacteria
870,1524249,Pseudohongiella,unclassified Gammaproteobacteria,Gammaproteobacteria,Proteobacteria
871,153232,Oceanicaulis,Hyphomonadaceae,Rhodobacterales,Alphaproteobacteria
872,1541743,Candidatus Ruthia,sulfur-oxidizing symbionts,unclassified Gammaproteobacteria,Gammaproteobacteria
873,1541822,Pseudophaeobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
874,1543704,Niveispirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
875,1549126,Desulfatiglans,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
876,1549129,Temperatibacter,Temperatibacteraceae,Kordiimonadales,Alphaproteobacteria
877,156885,Thioflavicoccus,Chromatiaceae,Chromatiales,Gammaproteobacteria
878,1569,Sporosarcina,Planococcaceae,Bacillales,Bacilli
879,159345,Roseibacterium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
880,160674,Raoultella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
881,160795,Ureibacillus,Planococcaceae,Bacillales,Bacilli
882,1609627,Hydrogenibacillus,Bacillaceae,Bacillales,Bacilli
883,1612157,Pararhodospirillum,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
884,1616789,Salinispira,Spirochaetaceae,Spirochaetales,Spirochaetia
885,162027,Haliangium,Kofleriaceae,Nannocystineae,Myxococcales
886,162290,Gallicola,Peptoniphilaceae,Tissierellales,Tissierellia
887,162985,Hapalosiphon,Stigonematales,Cyanobacteria,Cyanobacteria/Melainabacteria group
888,1645,Renibacterium,Micrococcaceae,Micrococcales,Actinobacteria
889,1647,Erysipelothrix,Erysipelotrichaceae,Erysipelotrichales,Erysipelotrichia
890,1648517,Mesocricetibacter,Pasteurellaceae,Pasteurellales,Gammaproteobacteria
891,1649,Kurthia,Planococcaceae,Bacillales,Bacilli
892,1649279,Epibacterium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
893,1649452,Geothermomicrobium,Thermoactinomycetaceae,Bacillales,Bacilli
894,1649453,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia
895,1649466,Marinicauda,Hyphomonadaceae,Rhodobacterales,Alphaproteobacteria
896,1649480,Planctopirus,Planctomycetaceae,Planctomycetales,Planctomycetia
897,1649482,Pseudopedobacter,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia
898,1649487,Rhizorhapis,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria
899,1654931,Crenobacter,Neisseriaceae,Neisseriales,Betaproteobacteria
900,167375,Cyanobium,Chroococcales,Oscillatoriophycideae,Cyanobacteria
901,168658,Rhodoblastus,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria
902,1697027,Convivina,Leuconostocaceae,Lactobacillales,Bacilli
903,171,Leptospira,Leptospiraceae,Leptospirales,Spirochaetia
904,171868,Thermovibrio,Desulfurobacteriaceae,Desulfurobacteriales,Aquificae
905,172900,Victivallis,Victivallaceae,Victivallales,Lentisphaeria
906,1740,Thermodesulfobacterium,Thermodesulfobacteriaceae,Thermodesulfobacteriales,Thermodesulfobacteria
907,174951,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria
908,1754,Thermoanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia
909,1765964,Acidihalobacter,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria
910,177399,Anaerophaga,Marinilabiliaceae,Bacteroidales,Bacteroidia
911,1778601,Apibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
912,178440,Opitutus,Opitutaceae,Opitutales,Opitutae
913,178469,Arenibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
914,1784839,Tenggerimyces,Nocardioidaceae,Propionibacteriales,Actinobacteria
915,178898,Carboxydocella,Clostridiales Family XVI. Incertae Sedis,Clostridiales incertae sedis,Clostridiales
916,179,Leptospirillum,Nitrospiraceae,Nitrospirales,Nitrospira
917,1792303,Sphaerimonospora,Streptosporangiaceae,Streptosporangiales,Actinobacteria
918,180162,Cetobacterium,Fusobacteriaceae,Fusobacteriales,Fusobacteriia
919,180541,Salinisphaera,Salinisphaeraceae,Salinisphaerales,Gammaproteobacteria
920,182269,Aurantimonas,Aurantimonadaceae,Rhizobiales,Alphaproteobacteria
921,182899,Persephonella,Hydrogenothermaceae,Aquificales,Aquificae
922,184869,Varibaculum,Actinomycetaceae,Actinomycetales,Actinobacteria
923,1854,Frankia,Frankiaceae,Frankiales,Actinobacteria
924,1855402,Allohahella,Hahellaceae,Oceanospirillales,Gammaproteobacteria
925,1860,Geodermatophilus,Geodermatophilaceae,Geodermatophilales,Actinobacteria
926,186188,Xylanimonas,Promicromonosporaceae,Micrococcales,Actinobacteria
927,191028,Leisingera,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
928,1912215,,,,
929,1912217,,,,
930,192987,Allofustis,Carnobacteriaceae,Lactobacillales,Bacilli
931,1937972,,,,
932,194195,Alysiella,Neisseriaceae,Neisseriales,Betaproteobacteria
933,196118,Methanocaldococcus,Methanocaldococcaceae,Methanococcales,Methanococci
934,200414,Caldisphaera,Caldisphaeraceae,Acidilobales,Thermoprotei
935,200677,Meniscus,Prolixibacteraceae,Bacteroidales,Bacteroidia
936,2019,Thermomonospora,Thermomonosporaceae,Streptosporangiales,Actinobacteria
937,2023,Thermoactinomyces,Thermoactinomycetaceae,Bacillales,Bacilli
938,203133,Propionimicrobium,Propionibacteriaceae,Propionibacteriales,Actinobacteria
939,2035349,,,,
940,2038,Tropheryma,unclassified Micrococcales,Micrococcales,Actinobacteria
941,203804,Candidatus Blochmannia,ant endosymbionts,"ant, tsetse, mealybug, aphid, etc. endosymbionts",unclassified Enterobacteriaceae
942,2040,Aeromicrobium,Nocardioidaceae,Propionibacteriales,Actinobacteria
943,204446,Zavarzinia,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
944,204447,Skermanella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
945,204456,Gemmobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
946,204474,Dichotomicrobium,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria
947,204476,Labrys,Xanthobacteraceae,Rhizobiales,Alphaproteobacteria
948,206664,Desulfonauticus,Desulfohalobiaceae,Desulfovibrionales,Deltaproteobacteria
949,2071,Saccharothrix,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria
950,2077,Sporolactobacillus,Sporolactobacillaceae,Bacillales,Bacilli
951,208215,Parvularcula,Parvularculaceae,Parvularculales,Alphaproteobacteria
952,208447,Oceanithermus,Thermaceae,Thermales,Deinococci
953,214906,Histophilus,Pasteurellaceae,Pasteurellales,Gammaproteobacteria
954,2152,Asteroleplasma,Anaeroplasmataceae,Anaeroplasmatales,Mollicutes
955,2160,Methanobacterium,Methanobacteriaceae,Methanobacteriales,Methanobacteria
956,216431,Croceibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
957,217161,Chamaesiphon,Chroococcales,Oscillatoriophycideae,Cyanobacteria
958,2175,Methanohalophilus,Methanosarcinaceae,Methanosarcinales,Methanomicrobia
959,218207,Desulfatibacillum,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
960,2184,Methanococcus,Methanococcaceae,Methanococcales,Methanococci
961,2204,Methanomicrobium,Methanomicrobiaceae,Methanomicrobiales,Methanomicrobia
962,2207,Methanosarcina,Methanosarcinaceae,Methanosarcinales,Methanomicrobia
963,2212691,,,,
964,2212731,,,,
965,2237,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria
966,223927,Oxalicibacterium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
967,224459,Byssovorax,Polyangiaceae,Sorangiineae,Myxococcales
968,2260,Pyrococcus,Thermococcaceae,Thermococcales,Thermococci
969,2263,Thermococcus,Thermococcaceae,Thermococcales,Thermococci
970,2268,Thermofilum,Thermofilaceae,Thermoproteales,Thermoprotei
971,227873,Pannonibacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
972,2289,Desulfobacter,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
973,2295,Desulfobacterium,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
974,230355,Methanolacinia,Methanomicrobiaceae,Methanomicrobiales,Methanomicrobia
975,230666,Chitinibacter,Chromobacteriaceae,Neisseriales,Betaproteobacteria
976,2316,Methanosphaera,Methanobacteriaceae,Methanobacteriales,Methanobacteria
977,232115,Mesonia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
978,232244,Belliella,Cyclobacteriaceae,Cytophagales,Cytophagia
979,2335,Thermotoga,Thermotogaceae,Thermotogales,Thermotogae
980,235572,Candidatus Portiera,whitefly endosymbionts,Zymobacter group,Halomonadaceae
981,235888,Salinibacterium,Microbacteriaceae,Micrococcales,Actinobacteria
982,237444,Ulvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
983,2375,Sporomusa,Sporomusaceae,Selenomonadales,Negativicutes
984,238783,Pseudorhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
985,240236,Woodsholea,Caulobacteraceae,Caulobacterales,Alphaproteobacteria
986,241192,Thermodesulfatator,Thermodesulfobacteriaceae,Thermodesulfobacteriales,Thermodesulfobacteria
987,241421,Crinalium,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
988,2420,Thermosipho,Fervidobacteriaceae,Thermotogales,Thermotogae
989,2422,Fervidobacterium,Fervidobacteriaceae,Thermotogales,Thermotogae
990,2425,Teredinibacter,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria
991,2433,Roseobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
992,243627,Hydrocarboniphaga,Sinobacteraceae,Nevskiales,Gammaproteobacteria
993,245186,Loktanella,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
994,246873,Crocinitomix,Crocinitomicaceae,Flavobacteriales,Flavobacteriia
995,249529,Caldanaerobacter,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia
996,252306,Robiginitalea,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
997,256616,Parvibaculum,Rhodobiaceae,Rhizobiales,Alphaproteobacteria
998,256846,Lentisphaera,Lentisphaeraceae,Lentisphaerales,Lentisphaeria
999,257820,Kerstersia,Alcaligenaceae,Burkholderiales,Betaproteobacteria
1000,265488,Rhodopirellula,Planctomycetaceae,Planctomycetales,Planctomycetia
1001,268408,Rhodovarius,unclassified Alphaproteobacteria,Alphaproteobacteria,Proteobacteria
1002,269260,Nitratifractor,unclassified Campylobacterales,Campylobacterales,Epsilonproteobacteria
1003,269773,Atopococcus,Carnobacteriaceae,Lactobacillales,Bacilli
1004,270497,Catabacter,Catabacteriaceae,Clostridiales,Clostridia
1005,271087,Geopsychrobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria
1006,273135,Candidatus Cardinium,Amoebophilaceae,Cytophagales,Cytophagia
1007,2733,Symbiobacterium,Symbiobacteriaceae,Clostridiales,Clostridia
1008,2740,Peptococcus,Peptococcaceae,Clostridiales,Clostridia
1009,274470,Alkalibacter,Eubacteriaceae,Clostridiales,Clostridia
1010,274591,Hoeflea,Phyllobacteriaceae,Rhizobiales,Alphaproteobacteria
1011,2755,Brochothrix,Listeriaceae,Bacillales,Bacilli
1012,279,Xanthobacter,Xanthobacteraceae,Rhizobiales,Alphaproteobacteria
1013,28033,Sulfobacillus,Clostridiales Family XVII. Incertae Sedis,Clostridiales incertae sedis,Clostridiales
1014,28048,Acidothermus,Acidothermaceae,Acidothermales,Actinobacteria
1015,28063,Heliobacillus,Heliobacteriaceae,Clostridiales,Clostridia
1016,28070,Gloeothece,Chroococcales,Oscillatoriophycideae,Cyanobacteria
1017,28186,Acetohalobium,Halobacteroidaceae,Halanaerobiales,Clostridia
1018,281915,Curvibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria
1019,28194,Thermonema,Thermonemataceae,Cytophagales,Cytophagia
1020,282132,Candidatus Protochlamydia,Parachlamydiaceae,Chlamydiales,Chlamydiia
1021,28222,Desulfobacula,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria
1022,28236,Petrotoga,Petrotogaceae,Petrotogales,Thermotogae
1023,28263,Arcanobacterium,Actinomycetaceae,Actinomycetales,Actinobacteria
1024,283810,Stackebrandtia,Glycomycetaceae,Glycomycetales,Actinobacteria
1025,285105,Tepidimicrobium,unclassified Tissierellia,Tissierellia,Firmicutes
1026,285107,Thioclava,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1027,286130,Sulfuricurvum,Helicobacteraceae,Campylobacterales,Epsilonproteobacteria
1028,286729,Alkaliflexus,Marinilabiliaceae,Bacteroidales,Bacteroidia
1029,288021,Kordiimonas,Kordiimonadaceae,Kordiimonadales,Alphaproteobacteria
1030,28884,Hydrogenovibrio,Piscirickettsiaceae,Thiotrichales,Gammaproteobacteria
1031,28895,Thermoanaerobacterium,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales,Clostridia
1032,289201,Pontibacillus,Bacillaceae,Bacillales,Bacilli
1033,290174,Aquimarina,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1034,290425,Advenella,Alcaligenaceae,Burkholderiales,Betaproteobacteria
1035,290731,Aminiphilus,Synergistaceae,Synergistales,Synergistia
1036,291183,Lacinutrix,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1037,292691,Gramella,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1038,293088,Martelella,Aurantimonadaceae,Rhizobiales,Alphaproteobacteria
1039,293136,Desulfitibacter,Peptococcaceae,Clostridiales,Clostridia
1040,29404,Microlunatus,Propionibacteriaceae,Propionibacteriales,Actinobacteria
1041,29521,Brachyspira,Brachyspiraceae,Brachyspirales,Spirochaetia
1042,295418,Rubellimicrobium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1043,29574,Taylorella,Alcaligenaceae,Burkholderiales,Betaproteobacteria
1044,299566,Adhaeribacter,Hymenobacteraceae,Cytophagales,Cytophagia
1045,302485,Phaeobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
